_id,MERCHANT_NAME,PAN_NUMBER,MERCHANT_ID,MOBILE_NUMBER,ACQUIRER_NAME,REMARKS,STATUS,REALLOCATED_DATE,REALLOCATD_BY,DATA_SYNCED_DATE,REQUESTED_BRANCH_NAME,REQUESTED_BRANCH_CODE,updated_at
44133,DUPCHESHWOR SILAI CENTRE,610785731,144354,9813223704,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2024-07-16T16:41:41,OI_KALIMATI,2024-07-17T02:44:59,KALIMATI,140,23:43.2
42843,SITAL KIRAN KRISHI FARM,613172949,144450,9817333310,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T14:03:54,3528AL8CH,2024-07-17T02:44:59,,,23:43.2
42984,BRIGHT WAYS IMPEX,600574109,145750,9849073945,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-02T12:16:31,12525,2024-07-17T02:44:59,THAMEL,110,23:43.2
43173,SESRAJ HARDWARE AND SUPPLIERS,605834400,146088,9851168563,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-27T15:53:06,everest_digital,2024-07-17T02:44:59,JADIBUTI BRANCH,820,23:43.2
42708,K.N STORE,302986686,153599,9841430254,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-20T10:00:39,ILA,2024-07-17T02:44:59,BANEPA,103,23:43.2
43476,BHAKTAPUR TRUCK ENTERPRENEURS ASSOCIATION,302334539,158138,9851141927,SAGARMATHA Bank,No Business transaction with this bank/wallet,APPROVED,,,2024-07-17T02:44:59,Bhaktapur,5,23:43.2
44072,DEVSIGN TECHNOLOGIES PVT.LTD,606816416,158252,9845210012,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T10:19:06,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
42602,TRIDEVI INTERNATIONAL PVT LTD,606702823,164621,9801829827,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T19:00:01,SBL_ANAMNAGAR,2024-07-17T02:44:59,,,23:43.2
42981,UTTAM  STORES..,301102821,164823,9846026677,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T11:53:04,SBL_CHIPLEDHUNGA,2024-07-17T02:44:59,,,23:43.2
43229,AADHYA FAST FOOD,921246154,164963,9808443391,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2024-06-24T17:10:13,eSewa_Bibek,2024-07-17T02:44:59,BIRATNAGAR,7,23:43.2
43562,THE A.C BAZAR & INTERIOR,606183327,182446,9852689872,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-28T09:59:33,DSA_BARSHALAMICHHANE,2024-07-17T02:44:59,BIRTAMOD  BRANCH,28,23:43.2
42929,GANGA  KRISHI  FIRM..,614798063,182536,9814374306,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T09:22:42,Kanchanbari,2024-07-17T02:44:59,,,23:43.2
44151,NEW ANUPAM BASTRALAYA,600686217,186863,9814721609,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T16:48:19,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
42660,NEELDAVIDS UNISEX SALON,608795960,187429,9824311997,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-04T12:55:54,rajat.maharjan,2024-07-17T02:44:59,,,23:43.2
42438,ISHA  VETNARY  PHARMA..,600472917,201346,9842989270,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T17:15:31,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
42441,BHAGYA BIDHATA IRON STORE,600477240,207510,9842839980,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T17:18:42,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
43118,MONSOON BEAUTY PARLOUR,611074753,209794,9849037577,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-23T10:41:47,1337MM,2024-07-17T02:44:59,THAIBA BRANCH,11,23:43.2
42354,CHANDANI SUPPLIERS,601229653,220282,9841003160,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-04T11:31:20,pushpa.pokhrel@nabilbank.com,2024-07-17T02:44:59,Galchhi,A9,23:43.2
43658,HAMRO POUDEL GENERAL STORES *,607834763,220504,9864401926,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-11T17:23:59,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
43544,MOHIT IMPEX *,601431706,228361,9815041595,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-11T10:38:34,Dhulabari,2024-07-17T02:44:59,,,23:43.2
42996,SONU KIRANA TATHA TARKARI PASAL,612782130,244230,9769817841,SAGARMATHA Bank,Nearby Location,REALLOCATED,2024-06-22T12:40:21,MNBBL_ANJU,2024-07-17T02:44:59,Ramapur Colony Branch,117,23:43.2
43449,VIDEO KINGDOM AND JACKPOT,303049586,244996,9741157864,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T13:49:55,Parash07,2024-07-17T02:44:59,,,23:43.2
44192,G.N.X. STUDIO PRIVATE LIMITED,609968985,252258,9801880888,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,LAZIMPAT BRANCH,KTM,23:43.2
43132,CHANDAN IRON STORES.,301308449,260311,9854028171,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-07T10:48:01,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
42519,GIRI GENERAL STORES,615461340,268609,9803016176,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T12:14:44,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
43694,A S AUTO CONCERN,604949035,276224,9851183013,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-12T09:50:24,NABIN_PARIYAR,2024-07-17T02:44:59,,,23:43.2
44117,PUJA AND SUNITA KIRANA PASAL,603131282,281465,9815476708,SAGARMATHA Bank,for eSpeaker,REALLOCATED,2024-07-02T14:54:50,eSewa_Bibek,2024-07-17T02:44:59,,,23:43.2
43912,MUNNILAL MANGILAL,301454342,283430,9802990091,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-13T14:47:26,EBLQRMAKER@0060,2024-07-17T02:44:59,,,23:43.2
43438,JANASEWA MEDICAL HALL..,300245295,285087,9852026860,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T13:03:54,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
43281,LOOK ME GARMENT PVT LTD,606871152,287881,9869070090,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T12:45:10,1855SS,2024-07-17T02:44:59,,,23:43.2
42664,NEW SALIM SHOE,305506142,288519,9804069735,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-11T10:57:25,PRIME_RESHMA,2024-07-17T02:44:59,KANCHANBARI BRANCH,42,23:43.2
43159,SHRESTHA RUPESH STORE,613823861,293024,9860311559,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-07T12:10:40,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
42335,JAY MATA BINDABASHINI DHATU UDYOG,304709755,298120,9814344718,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T11:05:02,GLOBAL_ROMINA,2024-07-17T02:44:59,,,23:43.2
42952,ABHIMANYU GALLA BHANDAR,609498905,300002,9821538730,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T10:35:23,EBLQRMAKER@0380,2024-07-17T02:44:59,,,23:43.2
42522,ANISHA RETAILERS AND SUPPLIERS,121168393,302416,9867755812,SAGARMATHA Bank,Account open with own bank,REALLOCATED,2024-06-24T11:27:56,sabina.dahal,2024-07-17T02:44:59,TAMNAGAR,128,23:43.2
43459,SUGAM SAW MILL..,305396217,304922,9804105399,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T14:26:53,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
43998,PUJA STORES,301917450,304958,9855045071,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2024-06-30T09:54:48,ILA,2024-07-17T02:44:59,NIJGADH,34,23:43.2
42437,BHAGYAWAN IRON STORE,302605918,305312,9852831718,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T17:13:46,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
42536,PUNAM  JEWELLERSZ..,604196127,311023,9849583405,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T13:14:06,PRIME_ROSHIKAGHIMIRE,2024-07-17T02:44:59,,,23:43.2
42927,NEWA COLOR AND DECORATION HARDWARE,607668768,312930,9841226352,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-06-23T15:46:01,557,2024-07-17T02:44:59,CHAPAGAUN BRANCH,78,23:43.2
42931,YAM PHARMACY,305263827,320314,9816378384,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T09:25:30,Kanchanbari,2024-07-17T02:44:59,,,23:43.2
43512,DIPESH FANCY STORES,301423250,322820,9849159810,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-26T10:13:35,GLOBAL_SHRADDHA,2024-07-17T02:44:59,HARIWON BRANCH,P7,23:43.2
43549,MOHAN ENGINEERING WORKS,301174143,324980,9857029218,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-27T09:56:55,ILA,2024-07-17T02:44:59,MANGLAPUR,251,23:43.2
43402,SUMAN STORE .,301389938,331071,9857023852,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T10:43:59,Parash07,2024-07-17T02:44:59,,,23:43.2
43340,BICKY TRADERS,302410888,337504,9807969079,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T16:10:39,PRIME_PABITRAOJHA,2024-07-17T02:44:59,,,23:43.2
42420,KANKAI MAI IMPEX,602047258,341509,9851098138,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T16:34:55,047_MAKER,2024-07-17T02:44:59,,,23:43.2
44098,RUIYANG TREKS AND EXPEDITION PVT.LTD,604348124,342875,9851178898,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T13:19:54,sudarshant,2024-07-17T02:44:59,,,23:43.2
44045,SHAH CARTOON PACKAGING UDHYOG,607006496,344184,9811121103,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-14T16:18:21,EBLQRMAKER@0530,2024-07-17T02:44:59,,,23:43.2
43141,RATIONAL MEDICAL.,604878205,358867,9841365555,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-07T11:13:34,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
43414,SHIVAM TRADING HOUSE,305060224,372790,9855061195,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T12:00:18,kalyan.acharya,2024-07-17T02:44:59,,,23:43.2
42587,BARAH EAKIKRIT KRISHI TATHA PASHUPANCHHI FARM,101358059,380147,9842033876,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T16:39:33,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
42849,K.C KIRANA PASAL..,604904012,404333,9847238703,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-27T15:53:37,everest_digital,2024-07-17T02:44:59,KAWASOTI BRANCH,700,23:43.2
44080,MANOLISHA CAFE,615738222,414865,9841686745,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-21T10:26:45,ILA,2024-07-17T02:44:59,DHAPAKHEL,300,23:43.2
43829,AISHA FANCY STORE.....,605729409,422527,9868162572,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-13T10:15:00,Magargadhi,2024-07-17T02:44:59,,,23:43.2
44037,SALMON MEDICAL HALL.,613488994,423501,9849525330,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-30T11:04:16,RAJENDRA8346,2024-07-17T02:44:59,Kageshwori Ec,95,23:43.2
42914,ANKITA SHRINGAR,608073822,425595,9849549875,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T18:06:16,MBL_ASMITA,2024-07-17T02:44:59,,,23:43.2
44071,KANCHAN FANCY STORES,614476152,430835,9804110110,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-11T10:02:57,Garima_Yam,2024-07-17T02:44:59,,,23:43.2
43305,SHRESTHA BIJULI PASAL..,603713341,433680,9819173305,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-06-27T16:34:19,ANKITB7409,2024-07-17T02:44:59,Branch Office Dumre,NP0010170,23:43.2
42578,GO FOODIE CAFE,921239734,441806,9849046764,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATION_REQUESTED,,,2024-07-17T02:44:59,New Baneshwor Branch,23,23:43.2
43287,JAYANTI MAHARJAN DANGOL,921239770,441955,9748277185,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-07-01T11:56:03,SBL_PATAN,2024-07-17T02:44:59,PATAN,10,23:43.2
43323,SWADISTA MOMO & KHAJA GHAR,611692867,446371,9766903396,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T15:14:34,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
44088,SIDDHARTHA ELECTRIC..,605430033,461903,9841268996,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T11:59:02,060_MAKER,2024-07-17T02:44:59,,,23:43.2
42784,SMS SERVICES GROUP,305020785,473492,9861608199,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-21T10:26:40,ILA,2024-07-17T02:44:59,,,23:43.2
43247,SAINO RESTAURANT AND COTTAGE,615010575,478173,9847448345,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-25T09:50:25,ILA,2024-07-17T02:44:59,BENI,46,23:43.2
42857,RAMESH CHIYA NASTA CENTER,607064742,492986,9810533111,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T15:16:26,3528AL8CH,2024-07-17T02:44:59,,,23:43.2
43090,EKANT  HOTEL..,921241814,494177,9826427280,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,TAULIHAWA 122,122,23:43.2
43942,KRITIKA FANCY WEARS,612384118,531270,9847277058,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-30T12:32:04,SBL_THANKOT,2024-07-17T02:44:59,,,23:43.2
42916,ADHIKARI HOME SOLUATION,607521016,531340,9851088310,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T18:12:08,eSewa_Bibek,2024-07-17T02:44:59,,,23:43.2
43555,DIYALO MART PVT.LTD,610067084,539327,9869019016,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-18T15:52:49,KARUNA_KOIRALA,2024-07-17T02:44:59,TEKU,236,23:43.2
42330,MADINA SHRINGAR TATHA FANCY STORE,301133865,545194,9860360555,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T10:35:49,112_MAKER,2024-07-17T02:44:59,,,23:43.2
43502,PATHIBHARA COLOR HOUSE,617108610,550231,9852067982,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T16:50:22,14074,2024-07-17T02:44:59,,,23:43.2
43810,PRINCE COLLECTION,603137534,560925,9842038635,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,Dharan Branch,35,23:43.2
43116,DIPSON LIQUOR HOUSE,617486453,570826,9803574870,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-09T15:22:59,RAJENDRA8346,2024-07-17T02:44:59,Maharajgunj Branch,46,23:43.2
44036,Foods And Fun Center Pvt. Ltd.,610110078,571362,9813986207,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-30T16:47:48,PROGRESSIVE_MENUKA,2024-07-17T02:44:59,Tinkune Branch,116,23:43.2
43448,MARASINI STORE,617469533,574198,9843560951,SAGARMATHA Bank,Nearby Location,WITHDRAWN,,,2024-07-17T02:44:59,OLD BANESHWOR-223,223,23:43.2
43310,AAYUSH KIRANA PASAL,106750335,653319,9842757348,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-01T11:10:57,SBL_DAMAK,2024-07-17T02:44:59,DAMAK,7,23:43.2
44065,MAHESH KUMAR AGRAWAL,981291973,658482,9814356047,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,URLABARI BRANCH,19,23:43.2
42561,PUSPANJALI AUTO CENTRE,610972034,671677,9861034855,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-20T12:44:44,104_MAKER,2024-07-17T02:44:59,Gatthaghar Branch,104,23:43.2
43074,KALI FASHION PRIVATE LIMITED,619802545,674505,9851170450,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T17:15:46,SHOBHA_BASTOLA,2024-07-17T02:44:59,,,23:43.2
43456,TARA BAHADUR NEPLAI,921302117,676743,9857833480,SAGARMATHA Bank,Mistakenly Registered,APPROVED,,,2024-07-17T02:44:59,PYUTHAN 059,59,23:43.2
43868,DHANKUMARI GURUNG,617311933,704450,9843128915,SAGARMATHA Bank,Nearby Location,REALLOCATED,2024-07-02T11:34:01,everest_digital,2024-07-17T02:44:59,DHARAN BRANCH,800,23:43.2
43859,BINOD RASALI,,708534,9841564044,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-13T11:51:50,EBLQRMAKER@0050,2024-07-17T02:44:59,,,23:43.2
42541,CHANDRA KALA CHAUDHARY,,711024,9825321995,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T17:36:10,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
42346,LOTUS WEAR,600706000,713493,9803602527,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T11:47:51,NABIN_PARIYAR,2024-07-17T02:44:59,,,23:43.2
44166,HARENDRA SAH KANU,,778757,9845118338,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T17:41:21,NABIN_PARIYAR,2024-07-17T02:44:59,,,23:43.2
43693,BHANU DAS,,782972,9842659248,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-12T09:39:37,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
43273,LAL SINGH KHATRI,,788535,9848460274,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T12:25:08,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
44188,SAGAR KOHAR,,789158,9817482932,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-17T13:05:41,019_MAKER,2024-07-17T02:44:59,,,23:43.2
43271,PRITAM RAJ SHRESTHA,,806033,9841229709,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T14:28:13,DSA_BARSHALAMICHHANE,2024-07-17T02:44:59,,,23:43.2
43969,DIPAK SHRESTHA,,808107,9860073490,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-07-01T13:23:22,NEPAL_SUBASH,2024-07-17T02:44:59,BHAKTAPUR BRANCH,19,23:43.2
43957,TARA NATH PRASAI,,812566,9852682470,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-13T17:33:11,PRIME_ANKITPOKHAREL,2024-07-17T02:44:59,,,23:43.2
42702,BINA STORE,619049287,823704,9841451601,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-04T15:36:06,SBL_THANKOT,2024-07-17T02:44:59,,,23:43.2
43876,SOMLAL MAHATO,,824335,9845672961,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-13T12:48:52,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
42957,JAISWAL COLD STORE,618099803,908991,9813272619,SAGARMATHA Bank,jaiswal cold store,WITHDRAWN,,,2024-07-17T02:44:59,LAZIMPAT,138,23:43.2
42732,FAIZUL HASSAN,,911956,9819506782,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T13:59:14,DSA_BARSHALAMICHHANE,2024-07-17T02:44:59,,,23:43.2
42746,DAMODAR SHAH,,934746,9842082947,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T09:31:26,PRIME_RESHMA,2024-07-17T02:44:59,,,23:43.2
43721,SHANKAR KUMAR SAH,,940376,9815736835,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-12T12:11:31,Parash07,2024-07-17T02:44:59,,,23:43.2
42407,SIJAN GRILL UDHYOG,610712043,950783,9841370018,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T15:57:10,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
42418,PREM PRASAD PARAJULI,,953789,9846331565,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T12:08:36,Garima_Suman,2024-07-17T02:44:59,,,23:43.2
44176,UMESH KUMAR DANGI,,955396,9803005654,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-16T19:11:27,SBL_NEPALGUNJ,2024-07-17T02:44:59,,,23:43.2
43284,DABAL BAHADUR DIYAKOTI BOHARA,,960920,9848487471,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-12T10:51:06,ILA,2024-07-17T02:44:59,,,23:43.2
43481,PUNAM BHATTARAI SAPKOTA,,962658,9846002944,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T15:30:00,GLOBAL_DIPENDRADHAKAL,2024-07-17T02:44:59,,,23:43.2
42684,BHARAT RAJ ACHARYA,,967311,9867403923,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-04T14:26:15,GLOBAL_KUSHAL,2024-07-17T02:44:59,,,23:43.2
43840,SURAJ KAFLE,,975173,9864401734,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-30T11:01:04,MNBBL_ANJU,2024-07-17T02:44:59,,,23:43.2
42691,BISHNU CHAUDHARY,,975835,9868462837,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T10:31:22,SHINE_DIPESH,2024-07-17T02:44:59,,,23:43.2
43073,POSTA BAHADUR RAYA,,997205,9842256452,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T17:57:24,PRIME_RESHMA,2024-07-17T02:44:59,,,23:43.2
44028,BINOD KUMAR CHAUDHARY,,997321,9804059258,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-14T13:56:33,1656SU6NE,2024-07-17T02:44:59,,,23:43.2
43391,NEW BISHAL KIRANA PASAL,618846874,998240,9841372050,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-10T09:57:20,4409PR9BH,2024-07-17T02:44:59,,,23:43.2
42649,JAGAN NATH BHANDARI,,1004079,9840603313,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-05T13:59:06,DSA_BARSHALAMICHHANE,2024-07-17T02:44:59,,,23:43.2
43977,RAJAN REGMI,,1005131,9847601135,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-14T10:03:52,kamana_nirmayac,2024-07-17T02:44:59,,,23:43.2
43927,JASMINE FANCY,614784325,1005241,9817141455,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-30T11:00:54,MNBBL_ANJU,2024-07-17T02:44:59,BHIMAD BRANCH,9,23:43.2
44159,SHRIJAN HOTEL AND RESTAURANT,603400353,1005992,9848021138,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,MAGARGADHI,165,23:43.2
42377,SHREE KRISHNA NEUPANE,,1017943,9813278230,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-02T16:30:12,PRIME_RESHMA,2024-07-17T02:44:59,,,23:43.2
43768,BHAKTA BAHADUR KARKI,,1031192,9816993850,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-12T15:24:17,PRIME_PAWANPRASAI,2024-07-17T02:44:59,,,23:43.2
42478,GOMA SHRESTHA,,1031662,9841717735,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T10:30:21,MNBBL_ANJU,2024-07-17T02:44:59,,,23:43.2
43999,SAUGAT GURUNG,,1039924,9804935301,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-14T12:06:13,EBLQRMAKER@1140,2024-07-17T02:44:59,,,23:43.2
43427,BAZRABAL CAFE PRIVATE LIMITED,610201679,1042638,9826871893,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,BOUDHA ,2,23:43.2
42913,RAJESH KALWAR,,1117281,9812528400,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-26T10:24:18,GLOBAL_SHRADDHA,2024-07-17T02:44:59,"TRIBHUWAN CHOWK,NEPALGUNJ",21,23:43.2
43975,PARBATA NIROULA,619067425,1303811,9807065805,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-14T09:35:11,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
42954,TEJ KUMARI SUBEDI,,1304405,9866744560,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T17:21:34,GLOBAL_SHRADDHA,2024-07-17T02:44:59,,,23:43.2
42976,RAM PRASAD GAIRE,,1305212,9847836873,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-06T14:46:40,ILA,2024-07-17T02:44:59,,,23:43.2
43241,PURANO PAWAN JWELLERS,619380625,1314467,9804842702,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-09T10:20:29,Jaleshwor,2024-07-17T02:44:59,,,23:43.2
42668,SHIV SHANKAR RING UDHYOG,606315881,1325236,9818441065,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-04T13:19:29,KARUNA_KOIRALA,2024-07-17T02:44:59,,,23:43.2
42579,SANGHARSHA TRADE AND SUPPLIERS PVT. LTD.,619786548,1363294,9707568508,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-06-03T16:08:02,3150SU0BH,2024-07-17T02:44:59,,,23:43.2
20265,,,,,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2023-05-14T14:08:26,eSewa_rakhi,2024-07-17T02:44:59,BIRATNAGAR,7,23:43.2
23735,,,,,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2023-08-04T12:17:35,NABIL_POOJA,2024-07-17T02:44:59,MAITIDEVI,36,23:43.2
31159,,,,,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-22T18:31:56,MBL_USHA,2024-07-17T02:44:59,,,23:43.2
31230,,,,,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-23T15:39:26,eSewa_Bibek,2024-07-17T02:44:59,,,23:43.2
31304,,,,,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-25T13:16:09,sudarshant,2024-07-17T02:44:59,,,23:43.2
31774,,,,,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-28T17:37:14,1319,2024-07-17T02:44:59,,,23:43.2
5826,API TEST,981953498,4,9819534987,SAGARMATHA Bank,test test,REALLOCATED,2022-03-13T09:57:44,Laxmimaker,2024-07-17T02:44:59,,,23:43.2
7189,JAI SHREE KRISHNA JEWELLERS PVT LTD,603513901,303,9860809491,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-08T10:59:50,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
1361,Oncemore Smile Cafe,608490641,330,9810755546,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-10T15:41:41,PRIME_PRABESH,2024-07-17T02:44:59,,,23:43.2
